Amount,Means,Business,decision
862,Invoice,False,verify
772,Cash,True,verify
1126,Cash,True,reject
707,Invoice,True,approve
1118,Cash,False,reject
2885,Invoice,False,verify
1549,Cash,False,reject
1025,Invoice,True,verify
1350,Cash,True,reject
6381,Invoice,True,verify
1597,Invoice,True,verify
3325,Cash,False,reject
900,Cash,True,verify
6070,Card,False,verify
1446,Invoice,False,verify
1738,Invoice,True,verify
1987,Invoice,False,verify
3200,Cash,True,reject
6118,Invoice,True,verify
4241,Cash,False,reject
628,Invoice,True,approve
208,Invoice,False,verify
6277,Cash,True,reject
1367,Invoice,True,verify
186,Cash,True,approve
8841,Card,True,verify
2868,Card,False,approve
1318,Card,True,approve
6729,Invoice,True,verify
1834,Cash,True,reject
1600,Invoice,True,verify
2792,Cash,True,reject
949,Invoice,True,approve
1832,Invoice,True,verify
1982,Invoice,True,verify
3427,Invoice,True,verify
1316,Cash,True,reject
743,Cash,False,approve
272,Invoice,True,approve
8488,Cash,False,reject
4388,Cash,True,reject
1911,Invoice,True,verify
4805,Invoice,True,verify
887,Cash,True,verify
972,Invoice,True,approve
909,Invoice,True,approve
650,Cash,True,verify
5932,Invoice,False,verify
2666,Invoice,False,verify
957,Cash,False,approve
1217,Invoice,False,verify
1936,Cash,True,reject
406,Invoice,False,verify
1416,Invoice,True,verify
4253,Cash,True,reject
1132,Cash,True,reject
1469,Invoice,True,verify
2755,Cash,True,reject
1719,Cash,True,reject
5686,Card,False,verify
173,Invoice,False,verify
3751,Card,True,approve
817,Cash,True,verify
1064,Invoice,True,verify
238,Invoice,False,verify
559,Card,True,approve
1449,Invoice,True,verify
9929,Cash,True,reject
428,Invoice,True,approve
91,Cash,True,approve
5087,Cash,True,reject
1556,Cash,True,reject
1482,Cash,False,reject
3998,Invoice,True,verify
5196,Invoice,False,verify
7177,Invoice,False,verify
923,Cash,True,verify
6695,Card,True,verify
7000,Invoice,True,verify
2110,Invoice,True,verify
4113,Invoice,True,verify
5331,Invoice,True,verify
1639,Invoice,False,verify
1943,Cash,False,reject
5414,Invoice,True,verify
1828,Invoice,True,verify
962,Cash,True,verify
5320,Cash,True,reject
8416,Cash,True,reject
594,Invoice,True,approve
1906,Invoice,False,verify
1233,Invoice,False,verify
1407,Invoice,True,verify
343,Invoice,True,approve
8619,Invoice,True,verify
7829,Invoice,True,verify
1275,Invoice,True,verify
1047,Cash,True,reject
1049,Cash,False,reject
1515,Cash,False,reject
1946,Cash,True,reject
1000,Cash,True,verify
7242,Cash,True,reject
1180,Cash,False,reject
3613,Card,True,approve
1984,Invoice,False,verify
3389,Invoice,True,verify
6171,Invoice,True,verify
1635,Cash,True,reject
1174,Invoice,True,verify
8013,Cash,True,reject
3036,Invoice,True,verify
4528,Cash,True,reject
1327,Cash,True,reject
276,Card,False,approve
81,Invoice,True,approve
2679,Cash,True,reject
1886,Invoice,True,verify
4120,Invoice,False,verify
5494,Invoice,True,verify
1302,Invoice,True,verify
7854,Invoice,True,verify
8668,Invoice,False,verify
6477,Cash,False,reject
4424,Invoice,True,verify
939,Cash,True,verify
1799,Cash,True,reject
4595,Cash,True,reject
818,Invoice,True,approve
2012,Cash,True,reject
1800,Invoice,True,verify
1937,Invoice,True,verify
1643,Card,False,approve
228,Cash,False,approve
3752,Cash,True,reject
3138,Invoice,True,verify
469,Cash,True,approve
2323,Cash,True,reject
4322,Invoice,True,verify
4634,Card,True,approve
4560,Invoice,False,verify
1792,Invoice,True,verify
373,Invoice,True,approve
372,Cash,False,approve
6242,Invoice,True,verify
7438,Invoice,True,verify
3803,Invoice,False,verify
440,Invoice,True,approve
4002,Cash,True,reject
3479,Cash,False,reject
146,Cash,True,approve
1367,Invoice,True,verify
1072,Invoice,True,verify
4863,Invoice,True,verify
580,Invoice,False,verify
5077,Invoice,True,verify
7137,Cash,True,reject
4630,Cash,True,reject
106,Cash,True,approve
5653,Cash,True,reject
755,Invoice,True,approve
6865,Cash,True,reject
1871,Invoice,True,verify
677,Card,False,approve
3218,Invoice,True,verify
3488,Invoice,False,verify
5644,Cash,False,reject
707,Invoice,False,verify
2268,Card,False,approve
4357,Invoice,True,verify
1879,Cash,True,reject
1932,Invoice,True,verify
3621,Cash,True,reject
2865,Card,True,approve
1208,Card,False,approve
422,Invoice,False,verify
8137,Invoice,False,verify
3493,Cash,True,reject
1050,Invoice,True,verify
22,Cash,True,approve
2100,Cash,False,reject
1889,Cash,True,reject
7865,Invoice,True,verify
784,Invoice,True,approve
8844,Invoice,True,verify
4661,Invoice,False,verify
3886,Cash,True,reject
1992,Cash,True,reject
3233,Invoice,True,verify
3126,Invoice,True,verify
6642,Card,True,verify
8382,Invoice,False,verify
4496,Invoice,False,verify
7069,Card,True,verify
1327,Invoice,True,verify
3714,Invoice,True,verify
181,Invoice,True,approve
1495,Card,False,approve
1713,Invoice,True,verify
2992,Cash,False,reject
1724,Invoice,True,verify
7571,Cash,True,reject
5297,Cash,False,reject
9280,Cash,False,reject
716,Cash,True,verify
239,Cash,True,approve
1271,Invoice,False,verify
1381,Invoice,False,verify
6124,Cash,True,reject
8618,Cash,False,reject
7675,Cash,True,reject
334,Invoice,True,approve
6070,Invoice,False,verify
1227,Invoice,False,verify
1311,Cash,True,reject
1230,Cash,True,reject
983,Invoice,True,approve
1796,Cash,True,reject
6662,Cash,True,reject
1745,Cash,True,reject
1193,Invoice,False,verify
5678,Invoice,True,verify
9858,Invoice,True,verify
6003,Cash,True,reject
1174,Cash,True,reject
2494,Invoice,True,verify
42,Cash,True,approve
7730,Cash,True,reject
8550,Invoice,False,verify
5544,Invoice,True,verify
1741,Cash,True,reject
6918,Cash,True,reject
6108,Cash,True,reject
3138,Invoice,True,verify
3657,Cash,True,reject
1733,Invoice,True,verify
1588,Cash,True,reject
2097,Invoice,False,verify
974,Invoice,True,approve
90,Invoice,True,approve
6076,Invoice,True,verify
726,Cash,True,verify
1129,Cash,True,reject
4216,Cash,True,reject
237,Cash,True,approve
2667,Cash,True,reject
4686,Invoice,True,verify
141,Cash,False,approve
1485,Invoice,False,verify
8976,Card,True,verify
1147,Invoice,True,verify
526,Cash,True,verify
6621,Cash,True,reject
2112,Invoice,True,verify
1824,Invoice,True,verify
4732,Cash,True,reject
9472,Cash,True,reject
924,Cash,True,verify
378,Cash,True,approve
598,Cash,True,verify
6625,Invoice,True,verify
573,Cash,True,verify
1193,Invoice,True,verify
7032,Cash,True,reject
3965,Card,True,approve
1137,Invoice,True,verify
9334,Card,True,verify
760,Invoice,False,verify
1594,Invoice,True,verify
2644,Invoice,True,verify
733,Invoice,True,approve
5111,Invoice,True,verify
3926,Cash,False,reject
5881,Card,True,verify
453,Invoice,True,approve
7385,Invoice,False,verify
8434,Invoice,True,verify
45,Card,True,approve
9378,Invoice,True,verify
2695,Invoice,True,verify
2503,Invoice,True,verify
5481,Card,True,verify
1076,Invoice,False,verify
797,Invoice,True,approve
9973,Invoice,True,verify
3661,Cash,True,reject
1226,Invoice,True,verify
750,Invoice,False,verify
699,Cash,True,verify
510,Invoice,True,approve
1911,Card,False,approve
6412,Card,True,verify
3453,Invoice,True,verify
1770,Invoice,True,verify
3924,Cash,False,reject
339,Invoice,True,approve
859,Invoice,True,approve
1549,Cash,True,reject
9088,Invoice,True,verify
1489,Invoice,False,verify
1597,Cash,False,reject
2385,Invoice,True,verify
488,Invoice,True,approve
812,Cash,False,approve
7776,Cash,True,reject
9062,Invoice,True,verify
7968,Invoice,True,verify
507,Cash,True,verify
1213,Invoice,True,verify
1492,Cash,True,reject
7493,Cash,True,reject
8171,Invoice,True,verify
820,Cash,True,verify
5073,Invoice,True,verify
4089,Invoice,True,verify
8802,Cash,True,reject
432,Invoice,True,approve
1378,Invoice,True,verify
2216,Cash,False,reject
7457,Invoice,True,verify
1897,Invoice,True,verify
1328,Card,True,approve
1924,Invoice,True,verify
6851,Cash,True,reject
1572,Invoice,True,verify
1808,Cash,True,reject
9744,Invoice,True,verify
1891,Card,False,approve
4543,Invoice,False,verify
1807,Invoice,True,verify
9988,Card,True,verify
5417,Card,True,verify
5444,Invoice,False,verify
1040,Cash,True,reject
6776,Invoice,False,verify
1626,Cash,False,reject
520,Cash,False,approve
4569,Cash,True,reject
1024,Invoice,True,verify
254,Invoice,False,verify
1848,Invoice,True,verify
745,Invoice,True,approve
5993,Invoice,False,verify
4190,Card,True,approve
677,Invoice,False,verify
1923,Cash,True,reject
1470,Invoice,False,verify
360,Invoice,True,approve
4579,Invoice,True,verify
957,Cash,False,approve
20,Invoice,True,approve
3894,Cash,True,reject
8205,Invoice,True,verify
1336,Invoice,True,verify
4079,Cash,False,reject
1178,Invoice,True,verify
7745,Invoice,True,verify
9684,Cash,True,reject
174,Invoice,True,approve
4798,Cash,False,reject
8730,Card,True,verify
914,Cash,True,verify
4076,Cash,True,reject
399,Cash,True,approve
3158,Invoice,False,verify
9361,Invoice,False,verify
452,Invoice,True,approve
621,Invoice,True,approve
202,Invoice,True,approve
368,Cash,True,approve
422,Invoice,True,approve
677,Invoice,True,approve
1147,Invoice,False,verify
2017,Cash,True,reject
1079,Cash,True,reject
4900,Card,True,approve
204,Invoice,True,approve
2183,Cash,True,reject
79,Invoice,True,approve
9142,Cash,True,reject
153,Card,True,approve
1904,Cash,False,reject
828,Cash,True,verify
1303,Cash,True,reject
816,Invoice,True,approve
5796,Invoice,False,verify
2712,Invoice,True,verify
607,Invoice,True,approve
3159,Cash,False,reject
1825,Invoice,False,verify
1664,Invoice,True,verify
7631,Invoice,True,verify
1324,Card,True,approve
6615,Card,True,verify
760,Cash,False,approve
1269,Cash,False,reject
472,Cash,False,approve
5608,Cash,False,reject
1611,Cash,True,reject
3398,Cash,True,reject
500,Invoice,True,approve
5049,Cash,False,reject
2028,Cash,True,reject
1308,Invoice,False,verify
2151,Invoice,True,verify
1906,Invoice,True,verify
2559,Cash,True,reject
303,Cash,True,approve
7152,Cash,True,reject
8231,Invoice,True,verify
7289,Cash,False,reject
5224,Invoice,True,verify
1392,Invoice,False,verify
1129,Cash,True,reject
589,Cash,True,verify
1723,Cash,False,reject
5243,Invoice,True,verify
1312,Cash,True,reject
5838,Cash,True,reject
8264,Invoice,True,verify
489,Cash,False,approve
4024,Invoice,False,verify
2104,Invoice,True,verify
1174,Cash,True,reject
864,Invoice,True,approve
3604,Invoice,True,verify
1187,Cash,False,reject
1799,Invoice,True,verify
4833,Invoice,True,verify
3979,Invoice,True,verify
7017,Cash,True,reject
1709,Cash,False,reject
1997,Cash,False,reject
1384,Invoice,True,verify
6554,Invoice,True,verify
198,Invoice,True,approve
4887,Cash,True,reject
1948,Cash,True,reject
4731,Cash,False,reject
1996,Invoice,False,verify
4545,Invoice,True,verify
8675,Cash,True,reject
3074,Card,True,approve
8930,Invoice,False,verify
7598,Cash,False,reject
571,Invoice,True,approve
97,Invoice,True,approve
32,Cash,True,approve
467,Invoice,True,approve
7882,Invoice,False,verify
3259,Cash,False,reject
853,Card,True,approve
1967,Invoice,True,verify
3838,Cash,True,reject
187,Cash,True,approve
1848,Invoice,False,verify
2989,Invoice,False,verify
4633,Invoice,True,verify
6760,Cash,False,reject
150,Invoice,True,approve
3961,Cash,True,reject
3086,Cash,False,reject
992,Cash,True,verify
609,Cash,True,verify
5733,Invoice,True,verify
2928,Invoice,True,verify
844,Cash,True,verify
976,Invoice,True,approve
608,Card,False,approve
4624,Invoice,False,verify
7013,Invoice,True,verify
6001,Cash,True,reject
892,Card,True,approve
3560,Cash,False,reject
3245,Invoice,True,verify
2751,Invoice,True,verify
9400,Cash,True,reject
7536,Invoice,False,verify
4269,Invoice,True,verify
1567,Cash,True,reject
923,Invoice,True,approve
1606,Cash,True,reject
492,Card,True,approve
5323,Invoice,True,verify
1165,Cash,True,reject
228,Cash,False,approve
1620,Cash,True,reject
1577,Invoice,True,verify
6809,Cash,False,reject
3175,Card,True,approve
2553,Invoice,True,verify
388,Cash,False,approve
3853,Cash,True,reject
9291,Card,True,verify
6990,Cash,True,reject
4816,Cash,True,reject
145,Cash,False,approve
5630,Invoice,False,verify
1362,Invoice,True,verify
857,Cash,True,verify
1088,Invoice,True,verify
2729,Card,True,approve
2269,Invoice,True,verify
814,Invoice,True,approve
696,Card,True,approve
4608,Invoice,False,verify
7216,Cash,True,reject
1264,Cash,True,reject
2718,Invoice,False,verify
6254,Invoice,True,verify
6777,Cash,True,reject
4297,Cash,True,reject
1738,Cash,True,reject
1084,Invoice,False,verify
510,Card,True,approve
1449,Card,False,approve
189,Invoice,True,approve
50,Invoice,True,approve
4083,Cash,False,reject
5958,Invoice,False,verify
10000,Invoice,True,verify
2935,Cash,False,reject
2762,Invoice,True,verify
949,Invoice,True,approve
4016,Invoice,True,verify
418,Invoice,False,verify
350,Invoice,True,approve
619,Invoice,True,approve
1171,Cash,True,reject
9199,Invoice,True,verify
5242,Invoice,True,verify
510,Invoice,True,approve
3106,Cash,False,reject
5036,Cash,True,reject
734,Cash,True,verify
5597,Invoice,True,verify
1587,Invoice,True,verify
6393,Cash,True,reject
5391,Cash,True,reject
7984,Cash,True,reject
1108,Invoice,False,verify
1494,Cash,True,reject
2407,Card,True,approve
906,Card,True,approve
1598,Cash,True,reject
4941,Invoice,True,verify
236,Invoice,True,approve
4276,Cash,True,reject
405,Invoice,True,approve
7969,Invoice,True,verify
1319,Cash,True,reject
937,Invoice,True,approve
1247,Cash,True,reject
1594,Invoice,True,verify
1412,Cash,True,reject
5545,Invoice,True,verify
6138,Invoice,True,verify
5212,Cash,False,reject
1888,Invoice,False,verify
724,Invoice,True,approve
1340,Cash,True,reject
6118,Card,True,verify
814,Invoice,True,approve
1592,Invoice,True,verify
1923,Cash,True,reject
6961,Invoice,True,verify
7402,Card,True,verify
7508,Invoice,True,verify
229,Cash,True,approve
8252,Invoice,False,verify
493,Invoice,True,approve
1265,Invoice,False,verify
647,Cash,False,approve
3493,Cash,True,reject
8536,Invoice,True,verify
1222,Invoice,True,verify
939,Invoice,True,approve
1569,Cash,True,reject
1511,Card,True,approve
1546,Invoice,False,verify
206,Invoice,True,approve
376,Card,True,approve
405,Invoice,True,approve
3101,Cash,True,reject
1789,Invoice,False,verify
1861,Card,False,approve
728,Invoice,True,approve
1175,Cash,True,reject
1805,Invoice,True,verify
6609,Cash,True,reject
5901,Cash,True,reject
2309,Invoice,False,verify
2150,Invoice,False,verify
244,Cash,False,approve
866,Cash,True,verify
501,Cash,False,approve
694,Invoice,True,approve
3444,Invoice,False,verify
678,Invoice,True,approve
658,Cash,True,verify
3386,Cash,True,reject
3444,Invoice,True,verify
1335,Invoice,False,verify
1296,Invoice,True,verify
2783,Card,False,approve
6638,Cash,True,reject
1626,Card,True,approve
6578,Cash,True,reject
78,Cash,True,approve
1297,Invoice,True,verify
208,Card,False,approve
1385,Invoice,False,verify
27,Cash,False,approve
323,Cash,False,approve
955,Card,False,approve
1473,Invoice,True,verify
6331,Invoice,True,verify
879,Invoice,False,verify
1502,Card,True,approve
188,Cash,False,approve
8411,Invoice,True,verify
5833,Invoice,True,verify
2092,Invoice,True,verify
1607,Invoice,True,verify
6764,Invoice,True,verify
857,Invoice,False,verify
1375,Invoice,True,verify
180,Invoice,True,approve
6530,Invoice,True,verify
389,Cash,True,approve
4458,Invoice,True,verify
92,Invoice,True,approve
1943,Cash,True,reject
291,Cash,False,approve
5883,Invoice,False,verify
3809,Invoice,True,verify
763,Invoice,True,approve
8123,Cash,True,reject
5769,Cash,True,reject
414,Invoice,False,verify
4892,Cash,True,reject
4098,Invoice,True,verify
5021,Invoice,True,verify
5478,Cash,True,reject
6024,Card,True,verify
24,Invoice,True,approve
6005,Cash,True,reject
1947,Invoice,False,verify
2533,Card,True,approve
797,Invoice,True,approve
6737,Cash,True,reject
6218,Invoice,False,verify
6363,Card,True,verify
1089,Invoice,False,verify
6117,Cash,True,reject
4838,Cash,True,reject
244,Cash,True,approve
6587,Cash,False,reject
5611,Invoice,False,verify
4661,Cash,True,reject
242,Cash,True,approve
7965,Cash,True,reject
1859,Invoice,True,verify
2678,Invoice,False,verify
856,Invoice,False,verify
324,Invoice,True,approve
3511,Card,False,approve
1827,Invoice,True,verify
6479,Cash,True,reject
2226,Invoice,True,verify
2479,Card,True,approve
1341,Invoice,True,verify
1167,Cash,True,reject
420,Cash,True,approve
1543,Invoice,True,verify
7003,Card,True,verify
4686,Cash,True,reject
1579,Invoice,True,verify
3946,Invoice,False,verify
5539,Invoice,True,verify
242,Invoice,True,approve
684,Cash,True,verify
1644,Cash,False,reject
795,Invoice,True,approve
184,Invoice,False,verify
1296,Invoice,False,verify
1151,Cash,False,reject
6453,Cash,True,reject
1479,Invoice,True,verify
3895,Invoice,False,verify
1290,Cash,True,reject
3556,Invoice,False,verify
828,Cash,True,verify
5407,Invoice,True,verify
856,Invoice,True,approve
1502,Cash,True,reject
1246,Cash,False,reject
622,Cash,True,verify
4101,Cash,False,reject
1806,Cash,True,reject
1360,Invoice,True,verify
8241,Cash,True,reject
104,Invoice,True,approve
186,Cash,False,approve
7681,Invoice,False,verify
1479,Invoice,True,verify
366,Card,False,approve
6404,Invoice,True,verify
9297,Cash,True,reject
606,Invoice,True,approve
1603,Cash,True,reject
3613,Invoice,True,verify
6545,Invoice,True,verify
5196,Cash,True,reject
2796,Cash,False,reject
3545,Invoice,True,verify
570,Invoice,True,approve
2666,Cash,False,reject
1514,Cash,True,reject
7822,Invoice,True,verify
6429,Cash,True,reject
1505,Cash,True,reject
6406,Invoice,False,verify
4070,Invoice,True,verify
6,Cash,False,approve
1611,Invoice,False,verify
4154,Invoice,False,verify
931,Cash,False,approve
475,Cash,True,approve
1903,Invoice,True,verify
1377,Invoice,True,verify
5702,Invoice,True,verify
3032,Cash,True,reject
220,Invoice,False,verify
2103,Card,True,approve
1958,Invoice,True,verify
12,Cash,True,approve
5549,Invoice,True,verify
2849,Cash,True,reject
1345,Invoice,True,verify
298,Invoice,False,verify
627,Invoice,False,verify
988,Invoice,False,verify
515,Invoice,False,verify
1208,Invoice,True,verify
684,Invoice,False,verify
1351,Invoice,True,verify
1198,Cash,True,reject
6138,Cash,True,reject
180,Invoice,True,approve
6151,Cash,True,reject
156,Cash,True,approve
6867,Invoice,True,verify
2925,Invoice,False,verify
713,Invoice,False,verify
2419,Card,False,approve
6100,Invoice,True,verify
5756,Invoice,True,verify
362,Invoice,True,approve
213,Invoice,False,verify
1082,Invoice,True,verify
256,Invoice,True,approve
2187,Cash,False,reject
9828,Invoice,False,verify
1954,Invoice,True,verify
9056,Invoice,True,verify
6671,Cash,True,reject
4216,Cash,True,reject
5966,Invoice,True,verify
931,Card,True,approve
741,Invoice,True,approve
1898,Invoice,True,verify
35,Invoice,False,verify
6828,Card,True,verify
3035,Cash,True,reject
906,Invoice,True,approve
5328,Cash,True,reject
865,Cash,True,verify
6091,Card,False,verify
826,Cash,True,verify
8613,Cash,False,reject
9277,Cash,True,reject
1464,Invoice,True,verify
3506,Cash,False,reject
1063,Invoice,False,verify
1877,Cash,True,reject
5962,Invoice,True,verify
1566,Invoice,False,verify
5774,Cash,False,reject
6905,Invoice,True,verify
288,Invoice,True,approve
6487,Invoice,False,verify
8498,Invoice,True,verify
2201,Invoice,True,verify
3005,Card,True,approve
967,Invoice,False,verify
1110,Invoice,True,verify
1817,Cash,False,reject
784,Card,True,approve
1054,Invoice,True,verify
768,Cash,True,verify
1881,Card,False,approve
91,Cash,True,approve
3008,Card,False,approve
3895,Cash,True,reject
4569,Invoice,True,verify
523,Cash,True,verify
105,Invoice,True,approve
761,Invoice,True,approve
6069,Cash,True,reject
5653,Card,True,verify
6593,Invoice,True,verify
5979,Cash,True,reject
3149,Invoice,True,verify
253,Invoice,True,approve
488,Cash,True,approve
8466,Invoice,True,verify
1597,Card,True,approve
5796,Invoice,True,verify
5518,Card,True,verify
6467,Invoice,True,verify
8591,Invoice,True,verify
6023,Cash,False,reject
1117,Invoice,True,verify
5602,Cash,False,reject
5473,Cash,True,reject
7245,Invoice,True,verify
1869,Invoice,True,verify
356,Invoice,True,approve
3373,Invoice,False,verify
3132,Invoice,True,verify
5943,Invoice,True,verify
1671,Invoice,False,verify
662,Invoice,False,verify
1040,Invoice,True,verify
3956,Cash,True,reject
9,Cash,False,approve
281,Invoice,False,verify
3318,Invoice,False,verify
500,Invoice,False,verify
1957,Cash,False,reject
4924,Invoice,False,verify
950,Invoice,True,approve
1547,Cash,True,reject
408,Card,False,approve
174,Cash,False,approve
4207,Cash,False,reject
1257,Invoice,True,verify
5099,Invoice,False,verify
4167,Cash,True,reject
483,Card,True,approve
988,Cash,True,verify
3897,Invoice,True,verify
1778,Cash,True,reject
5199,Cash,True,reject
1749,Invoice,True,verify
1732,Invoice,True,verify
1532,Cash,True,reject
771,Cash,False,approve
326,Cash,True,approve
2128,Invoice,True,verify
3543,Invoice,True,verify
1715,Cash,True,reject
1579,Invoice,True,verify
6040,Card,True,verify
1079,Invoice,False,verify
2110,Cash,True,reject
1091,Cash,True,reject
554,Cash,True,verify
1314,Invoice,False,verify
5011,Invoice,True,verify
1361,Cash,False,reject
5586,Cash,True,reject
819,Cash,False,approve
1713,Cash,True,reject
2048,Invoice,True,verify
7111,Card,True,verify
6604,Invoice,True,verify
9445,Cash,True,reject
943,Card,True,approve
5972,Invoice,True,verify
7792,Invoice,False,verify
710,Invoice,True,approve
5089,Invoice,True,verify
4554,Invoice,True,verify
8219,Card,False,verify
4633,Invoice,True,verify
5132,Cash,True,reject
1369,Card,True,approve
4226,Invoice,True,verify
639,Cash,True,verify
665,Cash,True,verify
9016,Invoice,True,verify
5260,Invoice,True,verify
6790,Cash,True,reject
4870,Invoice,False,verify
199,Invoice,True,approve
5483,Card,False,verify
2632,Card,True,approve
2420,Invoice,False,verify
9411,Cash,False,reject
1201,Card,False,approve
379,Invoice,True,approve
140,Cash,False,approve
9458,Cash,True,reject
334,Invoice,True,approve
3981,Cash,False,reject
6384,Invoice,False,verify
4470,Invoice,False,verify
1676,Card,False,approve
1350,Invoice,True,verify
1644,Invoice,False,verify
6795,Invoice,False,verify
1306,Invoice,True,verify
1848,Cash,True,reject
3771,Cash,True,reject
9858,Cash,True,reject
1761,Invoice,True,verify
4317,Card,True,approve
1901,Cash,True,reject
1419,Invoice,False,verify
609,Invoice,True,approve
614,Invoice,True,approve
638,Cash,False,approve
357,Cash,False,approve
207,Cash,False,approve
419,Card,True,approve
1853,Invoice,True,verify
4645,Invoice,True,verify
1024,Invoice,False,verify
345,Cash,True,approve
6309,Card,True,verify
4349,Cash,True,reject
80,Cash,False,approve
740,Invoice,True,approve
4334,Cash,True,reject
6206,Invoice,False,verify
274,Invoice,True,approve
8257,Invoice,True,verify
705,Invoice,False,verify
6839,Invoice,False,verify
4750,Invoice,True,verify
1278,Cash,True,reject
282,Invoice,True,approve
2038,Invoice,False,verify
5852,Card,True,verify
1311,Cash,True,reject
6754,Cash,True,reject
1612,Invoice,True,verify
8592,Card,False,verify
1164,Invoice,True,verify
1641,Invoice,True,verify
4670,Invoice,True,verify
2607,Card,False,approve
1784,Cash,True,reject
2216,Invoice,True,verify
1328,Cash,True,reject
1392,Invoice,True,verify
8747,Invoice,True,verify
1183,Invoice,True,verify
1347,Cash,True,reject
580,Cash,True,verify
8809,Cash,True,reject
1763,Invoice,False,verify
6510,Cash,True,reject
1651,Cash,False,reject
5044,Invoice,False,verify
1002,Card,True,approve
6138,Card,True,verify
1170,Cash,True,reject
2598,Invoice,False,verify
4437,Cash,True,reject
27,Invoice,False,verify
2141,Cash,True,reject
595,Cash,False,approve
3076,Cash,True,reject
176,Card,True,approve
4274,Invoice,True,verify
544,Invoice,True,approve
810,Cash,True,verify
1067,Card,True,approve
1447,Invoice,True,verify
138,Cash,True,approve
831,Cash,True,verify
4331,Cash,True,reject
1556,Card,True,approve
788,Invoice,False,verify
1485,Invoice,True,verify
502,Invoice,True,approve
3682,Cash,True,reject
8128,Cash,False,reject
749,Cash,True,verify
1630,Cash,True,reject
1450,Cash,True,reject
7631,Invoice,True,verify
983,Card,True,approve
3812,Cash,False,reject
565,Cash,True,verify
5324,Invoice,True,verify
4615,Cash,True,reject
1184,Cash,True,reject
1091,Invoice,True,verify
298,Cash,True,approve
5486,Invoice,True,verify
7055,Invoice,False,verify
989,Invoice,True,approve
424,Cash,True,approve
9695,Cash,True,reject
4365,Cash,True,reject
4442,Invoice,True,verify
635,Cash,False,approve
4327,Invoice,True,verify
445,Invoice,True,approve
1400,Card,False,approve
3974,Cash,True,reject
175,Cash,True,approve
763,Cash,True,verify
4447,Cash,False,reject
1159,Invoice,False,verify
29,Cash,False,approve
827,Invoice,False,verify
1918,Invoice,False,verify
5673,Invoice,True,verify
8680,Cash,True,reject
1092,Cash,True,reject
3675,Invoice,False,verify
5470,Invoice,True,verify
7786,Invoice,True,verify
6044,Card,True,verify
5545,Invoice,False,verify
1236,Invoice,False,verify
9712,Cash,False,reject
3894,Card,True,approve
14,Invoice,True,approve
147,Invoice,True,approve
8425,Invoice,True,verify
2721,Cash,True,reject
424,Cash,False,approve
4067,Cash,True,reject
155,Invoice,True,approve
127,Invoice,True,approve
4905,Cash,True,reject
865,Cash,True,verify
7019,Cash,True,reject
551,Card,False,approve
780,Invoice,True,approve
2418,Cash,True,reject
6149,Cash,True,reject
2063,Invoice,False,verify
1686,Card,False,approve
7874,Invoice,True,verify
3959,Cash,True,reject
7106,Invoice,True,verify
6875,Invoice,True,verify
6479,Cash,True,reject
5780,Invoice,True,verify
213,Invoice,False,verify
3808,Card,True,approve
6663,Card,False,verify
4062,Cash,True,reject
4326,Cash,True,reject
4403,Invoice,False,verify
664,Cash,False,approve
1843,Invoice,False,verify
663,Card,True,approve
6418,Cash,False,reject
6027,Invoice,True,verify
1637,Invoice,True,verify
1882,Cash,False,reject
3884,Invoice,False,verify
965,Cash,True,verify
387,Invoice,True,approve
929,Invoice,True,approve
1329,Invoice,True,verify
143,Invoice,False,verify
504,Cash,True,verify
3807,Cash,False,reject
1412,Invoice,True,verify
42,Card,True,approve
5996,Cash,True,reject
1995,Invoice,False,verify
7607,Invoice,True,verify
1923,Cash,True,reject
6987,Invoice,True,verify
1483,Cash,False,reject
1173,Invoice,False,verify
3988,Cash,True,reject
495,Cash,True,approve
1361,Cash,False,reject
5373,Invoice,True,verify
719,Cash,True,verify
1940,Cash,True,reject
731,Invoice,True,approve
1406,Invoice,True,verify
1441,Invoice,True,verify
9743,Invoice,True,verify
1597,Cash,True,reject
4138,Cash,True,reject
1536,Invoice,True,verify
6449,Card,True,verify
1623,Invoice,False,verify
1622,Invoice,True,verify
1800,Cash,False,reject
6346,Card,False,verify
9912,Card,True,verify
1024,Cash,False,reject
5634,Invoice,True,verify
9215,Invoice,False,verify
3344,Cash,True,reject
290,Invoice,True,approve
1184,Cash,False,reject
4289,Invoice,True,verify
8306,Invoice,True,verify
8156,Invoice,False,verify
4531,Cash,False,reject
3957,Invoice,False,verify
3333,Invoice,True,verify
1008,Cash,True,reject
8435,Cash,True,reject
5822,Cash,False,reject
94,Invoice,False,verify
1130,Cash,False,reject
4326,Invoice,False,verify
4561,Invoice,True,verify
1543,Invoice,True,verify
273,Invoice,True,approve
1891,Cash,True,reject
81,Invoice,True,approve
473,Invoice,True,approve
783,Cash,False,approve
7250,Cash,True,reject
1627,Cash,False,reject
6179,Cash,True,reject
4535,Card,True,approve
3869,Invoice,False,verify
372,Cash,True,approve
479,Invoice,False,verify
1719,Card,True,approve
1727,Invoice,True,verify
6495,Invoice,True,verify
7005,Cash,True,reject
22,Invoice,True,approve
1431,Cash,False,reject
9414,Cash,True,reject
2932,Cash,True,reject
27,Invoice,True,approve
94,Invoice,True,approve
8829,Card,True,verify
1966,Invoice,True,verify
699,Invoice,True,approve
3471,Invoice,True,verify
1150,Cash,False,reject
